order_id,product_id,quantity,price
536592,21576,1,5.06
536592,21594,1,4.21
536592,21638,1,4.21
536592,21648,3,2.51
536592,21656,1,3.36
536592,21658,1,8.47
536592,21671,2,2.51
536592,21684,1,2.51
536592,21698,1,1.66
536592,21700,1,8.47
536592,21705,2,3.36
536592,21718,1,2.51
536592,21731,1,3.36
536592,21743,1,5.91
536592,21745,1,8.47
536592,21754,1,11.87
536592,21755,1,11.87
536592,21756,1,11.87
536592,21773,3,2.51
536592,21774,5,2.51
536592,21775,3,2.51
536592,21777,2,7.95
536592,21786,7,0.85
536592,21789,2,1.66
536592,21790,5,1.66
536592,21791,1,2.51
536592,21801,10,0.43
536592,21802,17,0.43
536592,21803,12,0.43
536592,21809,1,2.51
536592,21813,1,10.17
536592,21820,1,7.62
536592,21821,1,7.62
536592,21830,1,0.85
536592,21832,3,3.36
536592,21833,2,3.36
536592,21844,1,5.91
536592,21846,4,4.21
536592,21851,3,4.21
536592,21868,2,3.36
536592,21871,3,3.36
536592,21875,1,3.36
536592,21879,1,1.66
536592,21889,2,2.51
536592,21891,4,2.51
536592,21892,1,2.51
536592,21896,1,4.21
536592,21899,1,1.66
536592,21906,1,13.57
536592,21908,1,4.21
536592,21914,2,2.51
536592,21915,3,2.51
536592,21929,1,4.21
536592,21931,1,4.21
536592,21934,1,3.36
536592,21935,2,3.36
536592,21942,2,1.66
536592,21949,2,2.51
536592,21974,5,2.98
536592,21975,11,1.28
536592,21976,1,1.28
536592,21977,21,1.28
536592,21981,1,0.85
536592,21982,2,0.85
536592,21984,1,0.85
536592,21985,1,0.85
536592,21990,2,2.51
536592,21991,2,2.51
536592,21992,14,2.51
536592,21993,6,2.51
536592,22064,2,3.36
536592,22065,1,3.36
536592,22077,7,3.36
536592,22078,1,4.21
536592,22081,2,3.36
536592,22082,6,3.36
536592,22083,2,5.91
536592,22084,1,5.91
536592,22086,22,5.91
536592,22090,1,5.91
536592,22091,2,2.51
536592,22100,1,2.51
536592,22109,2,7.62
536592,22111,3,11.02
536592,22112,3,11.02
536592,22114,3,8.47
536592,22117,1,5.91
536592,22121,1,11.87
536592,22124,2,2.51
536592,22134,4,0.85
536592,22135,4,0.85
536592,22141,4,4.21
536592,22142,1,3.36
536592,22144,2,4.21
536592,22147,2,3.36
536592,22149,2,4.21
536592,22161,7,0.81
536592,22162,3,3.36
536592,22165,1,11.02
536592,22169,1,16.98
536592,22174,5,3.36
536592,22178,8,2.51
536592,22182,1,4.21
536592,22183,2,5.91
536592,22184,1,8.47
536592,22188,2,8.47
536592,22190,3,2.51
536592,22195,4,3.36
536592,22197,34,1.66
536592,22198,2,3.36
536592,22207,1,8.47
536592,22208,1,3.36
536592,22245,2,1.66
536592,22246,2,4.21
536592,22260,2,1.66
536592,22261,2,1.66
536592,22262,3,1.66
536592,22276,2,5.91
536592,22277,2,4.21
536592,22278,1,11.02
536592,22283,1,16.13
536592,22294,3,2.51
536592,22300,2,5.06
536592,22301,2,5.06
536592,22304,1,5.06
536592,22308,1,5.06
536592,22309,1,5.06
536592,22310,1,3.36
536592,22311,2,5.91
536592,22312,1,5.91
536592,22314,1,5.91
536592,22317,2,5.91
536592,22324,1,4.21
536592,22325,1,11.87
536592,22331,1,3.36
536592,22342,1,3.36
536592,22348,2,1.66
536592,22350,2,5.06
536592,22352,1,5.06
536592,22355,2,1.66
536592,22356,6,1.66
536592,22364,1,5.91
536592,22371,3,8.47
536592,22376,2,8.47
536592,22379,2,4.21
536592,22381,1,4.21
536592,22386,3,4.21
536592,22393,1,5.06
536592,22396,1,2.51
536592,22405,1,2.51
536592,22409,1,2.51
536592,22411,2,4.21
536592,22413,1,5.91
536592,22419,7,0.85
536592,22420,2,0.85
536592,22421,3,0.85
536592,22422,2,1.28
536592,22423,47,12.72
536592,22425,1,10.17
536592,22427,1,11.87
536592,22428,1,14.43
536592,22449,1,6.77
536592,22451,1,6.77
536592,22458,1,5.06
536592,22459,1,5.06
536592,22467,1,5.06
536592,22469,11,3.36
536592,22472,3,11.02
536592,22487,1,20.38
536592,22489,2,0.85
536592,22499,1,12.72
536592,22501,2,21.23
536592,22503,1,59.53
536592,22508,2,7.62
536592,22530,3,0.85
536592,22531,1,0.85
536592,22534,1,0.85
536592,22536,1,0.85
536592,22537,1,0.85
536592,22539,1,0.85
536592,22544,1,0.85
536592,22547,1,0.85
536592,22553,1,3.36
536592,22557,1,3.36
536592,22560,1,2.51
536592,22561,1,3.36
536592,22565,1,1.66
536592,22566,1,1.66
536592,22569,2,7.62
536592,22570,1,7.62
536592,22571,1,1.66
536592,22580,1,11.87
536592,22581,1,1.66
536592,22582,2,5.06
536592,22583,1,5.06
536592,22584,1,5.06
536592,22586,1,1.66
536592,22587,2,1.66
536592,22588,5,5.06
536592,22589,2,5.06
536592,22600,2,1.66
536592,22601,3,1.66
536592,22602,1,1.66
536592,22603,1,1.66
536592,22619,1,7.62
536592,22620,2,2.51
536592,22622,1,21.23
536592,22624,1,16.98
536592,22625,1,16.98
536592,22631,1,4.21
536592,22632,1,4.21
536592,22637,1,5.06
536592,22645,1,3.36
536592,22649,2,11.02
536592,22651,1,1.66
536592,22659,1,4.21
536592,22663,3,4.21
536592,22664,3,4.21
536592,22665,1,5.91
536592,22666,1,5.91
536592,22668,1,5.91
536592,22669,3,5.91
536592,22673,1,2.51
536592,22678,1,2.51
536592,22692,1,7.95
536592,22694,1,4.21
536592,22696,1,4.21
536592,22697,3,5.91
536592,22699,4,5.91
536592,22712,1,0.85
536592,22713,4,0.85
536592,22726,2,7.62
536592,22734,1,5.06
536592,22735,3,3.36
536592,22737,2,3.36
536592,22738,1,3.36
536592,22739,7,3.36
536592,22741,3,1.66
536592,22742,1,5.91
536592,22745,1,4.21
536592,22746,2,4.21
536592,22747,1,4.21
536592,22748,1,4.21
536592,22749,2,7.62
536592,22751,1,7.62
536592,22754,2,1.66
536592,22756,1,2.51
536592,22758,2,2.51
536592,22759,5,3.36
536592,22775,3,2.51
536592,22781,1,15.28
536592,22788,1,20.38
536592,22791,4,2.51
536592,22792,4,1.66
536592,22794,1,16.13
536592,22795,3,13.57
536592,22798,2,5.91
536592,22800,2,7.62
536592,22801,2,7.62
536592,22805,4,2.51
536592,22810,1,5.91
536592,22812,3,4.21
536592,22813,2,4.21
536592,22814,5,0.85
536592,22831,1,5.91
536592,22834,3,4.21
536592,22835,5,9.32
536592,22837,3,9.32
536592,22841,1,16.13
536592,22844,1,16.98
536592,22854,1,11.02
536592,22855,1,2.51
536592,22862,1,8.47
536592,22863,1,5.91
536592,22865,7,4.21
536592,22866,4,4.21
536592,22867,2,4.21
536592,22870,1,4.21
536592,22890,1,20.38
536592,22895,5,5.91
536592,22897,1,2.98
536592,22898,2,4.21
536592,22900,1,5.91
536592,22904,1,5.91
536592,22906,1,3.36
536592,22909,7,1.66
536592,22910,10,5.91
536592,22915,1,5.06
536592,22916,1,1.66
536592,22917,1,1.66
536592,22918,1,1.66
536592,22919,1,1.66
536592,22920,1,1.66
536592,22921,1,1.66
536592,22940,3,8.47
536592,22941,4,16.98
536592,22944,1,16.13
536592,22945,2,11.02
536592,22946,1,34
536592,22947,1,34
536592,22948,2,6.77
536592,22951,2,1.28
536592,22952,7,1.28
536592,22961,1,3.36
536592,22968,3,20.38
536592,22969,9,3.36
536592,22972,1,3.36
536592,22973,1,3.36
536592,22974,1,3.36
536592,22975,2,2.51
536592,22976,2,2.51
536592,22977,1,2.51
536592,22988,7,2.51
536592,35095A,1,0.84
536592,35471D,1,2.51
536592,35598B,1,6.77
536592,35599D,1,5.91
536592,35637A,1,19.53
536592,35916B,1,1.66
536592,35916C,1,1.66
536592,35957,5,1.66
536592,35961,4,1.66
536592,35964,1,1.66
536592,35965,4,3.36
536592,35967,3,1.66
536592,37370,1,16.13
536592,37444C,1,5.91
536592,37446,1,3.36
536592,37450,1,5.91
536592,37491A,1,3.36
536592,46775D,1,11.02
536592,46776B,1,4.21
536592,47563A,1,5.91
536592,47566B,1,8.47
536592,47567B,1,12.72
536592,47590A,1,11.02
536592,47590B,1,11.02
536592,47591B,22,1.66
536592,47591D,3,4.21
536592,47593B,3,0.85
536592,47594A,1,4.21
536592,47599A,1,4.21
536592,48111,1,14.43
536592,48138,1,14.43
536592,48187,1,14.43
536592,48194,1,14.43
536592,51014A,1,1.66
536592,51014C,1,1.66
536592,70006,2,3.36
536592,70007,1,3.36
536592,71477,1,6.77
536592,71496A,2,1.49
536592,72134,1,1.66
536592,72741,3,2.82
536592,72807A,1,8.47
536592,72816,5,2.51
536592,72817,1,1.66
536592,79067,1,8.47
536592,79302M,1,5.91
536592,79321,2,10.17
536592,82551,2,2.51
536592,82552,1,2.51
536592,82578,1,1.28
536592,82580,3,1.28
536592,82582,1,4.21
536592,82599,2,4.21
536592,82613B,1,2.51
536592,82613C,1,2.51
536592,82613D,3,2.51
536592,82616C,1,2.51
536592,84029E,1,7.62
536592,84029G,2,7.62
536592,84031B,1,4.21
536592,84032A,8,3.36
536592,84032B,1,3.36
536592,84086C,1,4.21
536592,84279P,1,8.47
536592,84347,1,5.06
536592,84375,1,4.21
536592,84378,1,2.51
536592,84380,1,2.51
536592,84459B,1,3.36
536592,84509A,2,7.62
536592,84510A,2,2.51
536592,84520B,2,1.66
536592,84536A,1,0.85
536592,84536B,1,0.85
536592,84559A,1,1.69
536592,84559B,1,1.69
536592,84580,2,4.21
536592,84596J,1,2.51
536592,84609,1,16.98
536592,84659A,3,2.51
536592,84663A,1,5.91
536592,84692,3,0.85
536592,84754,1,2.51
536592,84755,4,1.27
536592,84828,2,2.51
536592,84832,1,1.66
536592,84856L,1,11.87
536592,84879,8,3.19
536592,84912B,1,3.36
536592,84913B,2,3.36
536592,84915,2,4.21
536592,84923,1,4.21
536592,84946,28,2.51
536592,84950,18,0.99
536592,84969,1,8.47
536592,84970L,3,2.13
536592,84970S,1,2.13
536592,84971S,3,1.66
536592,84976,1,3.36
536592,84988,5,2.98
536592,84992,1,1.28
536592,85008,1,10.17
536592,85015,2,2.51
536592,85017A,1,0.85
536592,85017B,1,0.85
536592,85032D,4,1.66
536592,85040B,2,3.36
536592,85048,1,16.98
536592,85049A,3,2.51
536592,85049E,5,2.51
536592,85049G,1,2.51
536592,85053,1,4.21
536592,85064,1,11.02
536592,85099B,1,4.21
536592,85099F,1,4.21
536592,85114A,4,3.36
536592,85114B,1,3.36
536592,85114C,2,3.36
536592,85116,1,1.66
536592,85123A,9,5.91
536592,85131B,1,0.85
C563433,84629,-1,4.95
C563433,22666,-1,2.95
C563433,21874,-1,1.25
563434,22814,12,0.42
563434,22522,6,0.85
563434,22523,6,0.85
563434,22418,12,0.85
563434,22360,1,2.95
563434,23347,12,1.25
563434,22616,48,0.29
563434,22659,8,1.95
563434,22902,4,2.1
563434,20749,4,7.95
563434,22693,24,1.25
563434,20750,4,7.95
563434,22561,24,1.65
563434,22491,12,0.85
563434,22489,24,0.42
563434,22555,24,1.65
563434,22556,24,1.65
563434,23238,24,4.15
563434,22973,6,1.65
563434,22976,12,1.25
563434,22988,12,1.25
563434,22970,12,2.55
563434,22971,12,2.55
563434,23199,2,2.08
563434,23201,1,2.08
563435,23144,48,0.83
563435,48194,10,6.75
563435,21985,24,0.29
563435,22595,24,0.85
563435,85123A,32,2.55
563435,21982,24,0.29
563435,21986,24,0.29
563435,21984,24,0.29
563435,22614,24,0.29
563435,22219,48,0.85
563435,84879,24,1.69
563435,22335,24,0.65
563435,23103,24,1.65
563435,21770,8,4.95
563435,82582,72,1.85
563435,22115,12,0.79
563435,22193,2,8.5
563435,22192,2,8.5
563436,22624,2,8.5
563437,16237,30,0.21
563437,21172,24,1.45
563437,23310,72,0.42
563437,47563A,12,1.25
563437,84212,48,0.65
563437,21562,12,1.25
563437,21497,25,0.42
563437,23232,25,0.42
563437,37327,48,0.39
563437,82482,12,2.55
563437,22318,6,2.95
563437,23146,4,3.29
563437,23148,12,0.83
563437,84077,48,0.29
563438,22560,24,1.25
563438,23188,24,1.65
563438,22493,12,1.65
563438,22561,24,1.65
563438,22492,36,0.65
563438,84077,48,0.29
563439,20675,2,2.46
563439,20677,1,2.46
563439,20719,40,2.46
563439,20723,42,2.46
563439,20724,53,2.46
563439,20725,28,4.96
563439,20726,20,4.96
563439,20727,19,4.96
563439,20728,12,4.96
563439,20966,3,2.46
563439,21041,10,6.63
563439,21154,12,3.29
563439,21155,14,4.96
563439,21212,26,2.08
563439,21212,1,5
563439,21213,6,2.08
563439,21232,1,3.29
563439,21239,6,1.63
563439,21240,7,1.63
563439,21242,3,3.29
563439,21243,3,3.29
563439,21244,1,3.29
563439,21484,2,8.29
563439,21668,8,2.46
563439,21670,6,3.29
563439,21671,6,3.29
563439,21672,8,2.46
563439,21714,10,3.29
563439,21976,1,2.08
563439,22041,6,4.96
563439,22110,1,7.46
563439,22174,1,4.13
563439,22197,9,1.63
563439,22327,6,6.63
563439,22328,8,4.13
563439,22355,86,2.46
563439,22356,23,2.46
563439,22377,2,4.13
563439,22382,13,4.96
563439,22383,19,4.96
563439,22384,4,4.96
563439,22417,3,2.08
563439,22423,8,24.96
563439,22624,1,16.63
563439,22631,1,3.29
563439,22644,3,4.13
563439,22660,1,12.46
563439,22665,4,6.63
563439,22666,7,6.63
563439,22691,1,17.88
563439,22725,1,8.29
563439,22726,3,8.29
563439,22727,4,8.29
563439,22728,2,8.29
563439,22730,1,8.29
563439,22739,1,4.13
563439,22772,14,2.46
563439,22775,12,2.46
563439,22805,1,2.46
563439,22898,1,4.96
563439,22910,1,6.63
563439,23168,2,3.29
563439,23205,13,2.46
563439,23206,7,4.96
563439,23207,1,4.96
563439,23208,1,4.96
563439,23298,20,10.79
563439,47566,31,10.79
563439,79321,8,12.46
563439,82583,17,4.96
563439,84029E,3,7.46
563439,84692,12,1.63
563439,84989a,1,2.08
563439,84997c,2,8.29
563439,84997d,1,8.29
563440,16045,100,0.04
563440,16048,24,0.12
563440,16054,36,0.12
563440,21084,24,0.19
563440,21090,12,0.39
563440,21088,24,0.19
563440,21096,12,0.39
563440,21208,12,0.39
563440,21179,24,0.39
563440,21642,24,0.29
563440,22161,24,0.19
563440,23187,48,0.29
563440,35818B,24,0.38
563440,35816P,30,0.38
563440,35923,12,0.39
563440,79163,48,0.39
563440,85212,24,0.29
563440,72225C,24,0.29
563441,85066,2,12.75
563441,22288,12,1.25
563441,22286,6,0.39
563441,23202,1,2.08
563441,23093,4,2.49
563441,85123A,5,2.95
563441,22703,1,2.1
563441,20845,1,6.35
563441,84924A,2,3.75
563441,23134,2,8.25
563441,22188,2,3.95
563441,23135,2,5.75
563441,23332,6,1.65
563441,22588,3,2.89
563441,23322,2,2.95
563441,23323,2,2.1
563442,23245,4,4.95
563442,22923,12,0.85
563442,22915,12,0.42
563442,23173,2,9.95
563442,84279P,4,3.75
563442,84968A,1,12.75
563442,21465,6,3.75
563442,21471,6,3.75
563442,22698,6,2.95
563442,22699,6,2.95
563442,22697,6,2.95
563442,22030,12,0.42
563442,22715,12,0.42
563442,22032,12,0.42
563442,22984,12,0.42
563442,85015,24,0.65
563442,47504K,12,0.79
563442,22960,6,4.25
563442,20831,6,2.1
563442,82482,6,2.55
563442,84818,24,0.79
563442,21135,8,1.69
563442,21136,8,1.69
563442,84879,8,1.69
563443,22325,3,4.95
563443,22556,12,1.65
563443,22371,4,4.25
563443,22377,5,2.1
563443,22626,2,8.5
563443,22932,6,2.55
563443,21977,24,0.55
563443,21108,9,2.55
563443,POST,1,40
563443,22467,6,2.55
563444,48138,2,7.95
563444,22691,6,7.95
563444,48129,1,7.95
563444,48111,1,7.95
563444,21623,1,9.95
563444,22170,4,6.75
563444,22171,2,8.5
563444,22607,2,9.95
563444,22507,4,4.95
563444,21786,2,0.42
563444,23374,5,0.82
563444,22998,24,0.42
563444,21889,2,1.25
563444,85176,4,0.85
563444,85178,4,1.25
563444,22651,2,0.85
563444,21745,1,3.75
563444,21787,5,0.85
563444,47566,7,4.95
563444,47566B,1,4.95
563444,23298,7,4.95
563444,23301,3,1.65
563444,23300,3,1.65
563444,23065,2,12.5
563444,22763,1,9.95
563444,22508,2,3.75
563444,21411,2,4.25
563444,22371,1,4.25
563444,22374,3,4.25
563444,21755,1,5.95
563444,85123A,6,2.95
563444,22138,1,4.95
563444,23132,1,5.75
563444,21903,2,2.1
563444,21908,5,2.1
563444,22115,2,0.79
563444,21175,2,2.55
563444,21174,2,2.08
563444,82567,2,2.1
563444,21165,5,1.69
563444,22382,4,1.65
563444,20728,5,1.65
563444,22384,6,1.65
563444,21626,2,1.95
563444,22053,2,1.25
563444,21624,1,5.95
563444,22099,4,0.39
563444,23148,5,0.83
563444,23146,2,3.29
563444,22725,1,3.75
563444,22729,1,3.75
563444,22666,1,2.95
563444,22667,2,2.95
563444,22471,1,4.95
563444,22634,1,9.95
563444,23236,1,2.89
563444,22445,2,2.95
563444,23240,1,4.15
563444,22561,3,1.65
563444,23112,1,7.5
563444,23190,3,1.65
563444,21429,1,1.95
563444,23152,1,3.75
563444,84912A,2,3.75
563444,84912B,2,3.75
563444,22358,1,2.95
563444,22845,1,6.35
563444,23013,1,3.95
563444,21534,2,4.95
563444,22429,2,4.25
563444,22359,3,2.95
563444,22293,4,1.45
563444,20658,4,1.25
563444,20652,4,1.25
563444,20654,4,1.25
563444,20669,2,1.25
563444,22139,5,4.95
563444,22993,2,1.25
563444,84879,4,1.69
563444,21875,2,1.25
563444,22423,1,12.75
563444,22357,1,4.25
563444,22091,2,0.39
563444,22093,8,0.39
563444,22098,2,0.39
563445,85049D,1,0
C563446,POST,-1,4.41
563447,21033,50,0
563448,23328,12,3.75
563448,23145,12,0.95
563448,23189,6,2.89
563448,23144,12,0.83
563448,23245,4,4.95
563448,23271,16,0.83
563448,23313,5,4.95
563448,22943,6,4.95
563448,22035,12,0.42
563448,21520,12,0.42
563448,22715,12,0.42
563448,21506,12,0.42
563448,22026,12,0.42
563448,22716,12,0.42
563448,22717,12,0.42
563448,22585,12,1.25
563448,16008,24,0.12
563448,20686,6,3.25
563448,15060B,4,3.75
563448,21055,1,8.95
563448,84508A,6,2.55
563448,84580,4,3.75
563448,22152,24,0.42
563448,20704,2,6.95
563448,22030,12,0.42
563448,21504,12,0.42
563448,22714,12,0.42
563449,85152,2,0
563450,48111,6,7.95
563450,48185,6,7.95
563450,48184,6,7.95
563450,48138,6,7.95
563450,16161P,25,0.42
563450,22383,20,1.65
563450,22384,10,1.65
563450,22382,20,1.65
563450,22385,20,2.08
563450,23201,30,2.08
563450,21928,20,2.08
563450,21929,20,2.08
563450,22386,20,2.08
563450,23203,30,2.08
563450,21931,30,2.08
563450,22411,30,2.08
563450,23202,20,2.08
563451,37495,4,3.75
563451,84509G,4,3.75
563451,84509B,4,3.75
563451,22993,24,1.25
563451,22139,6,4.95
563452,21033,12,0
563453,21033,-24,0
563454,48194,4,7.95
563454,22178,12,1.25
563454,48187,8,7.95
563454,85061W,24,0.85
563454,21754,3,5.95
563454,23263,12,1.25
563454,23264,12,1.25
563454,22687,2,7.95
C563459,84078A,-1,39.95
563465,22185,12,1.65
563465,22488,12,1.65
563465,22456,12,4.95
563465,22457,12,2.95
563467,85025C,1,1.65
563467,90179C,1,5.95
563467,22445,1,2.95
563467,22995,1,0.42
563468,22668,10,2.95
563468,22499,6,5.95
563476,23209,20,1.65
563476,20725,20,1.65
563476,20728,20,1.65
563476,20726,20,1.65
563476,20727,20,1.65
563476,22382,10,1.65
563476,22383,20,1.65
563476,22384,20,1.65
563476,23206,20,1.65
563476,23208,10,1.65
563476,23207,20,1.65
563476,22662,20,1.65
563476,22607,2,9.95
563476,22457,6,2.95
563476,84879,8,1.69
563476,84978,12,1.25
563477,22243,1,1.65
563477,22244,1,1.95
563477,47559B,1,1.25
563477,20711,1,2.08
563477,22663,2,2.08
563477,23203,2,2.08
563477,21340,1,12.75
563477,23172,2,1.65
563477,23171,4,1.65
563477,23170,4,1.65
563477,23174,1,4.15
563477,22699,5,2.95
563477,22727,1,3.75
563477,22726,1,3.75
563477,22326,2,2.95
563477,72741,9,1.45
563477,23173,1,9.95
563477,23245,2,4.95
563477,23236,1,2.89
563477,23240,1,4.15
563477,23241,1,2.08
563477,22630,2,1.95
563477,23005,2,0.42
563477,22646,1,1.45
563477,22644,1,1.45
563477,22645,1,1.45
563477,22399,3,1.25
563477,23291,1,1.25
563477,23292,1,1.25
563477,23290,1,1.25
563477,23289,1,1.25
563477,23146,2,3.29
563477,23147,4,1.45
563477,21745,1,3.75
563477,21578,2,2.25
563477,21580,1,2.25
563477,22662,2,1.65
563477,23209,2,1.65
563477,21034,1,0.95
563477,20726,2,1.65
563480,POST,1,2.45
563482,21216,1,4.95
563482,23256,1,4.15
563482,23254,2,4.15
563482,84997D,1,4.15
563482,23255,1,4.15
563482,84997C,1,4.15
C563483,21713,-3,2.1
C563483,23108,-1,6.25
C563483,22927,-1,5.95
563498,23339,6,2.08
563498,10133,20,0.42
563498,85049C,12,1.25
563498,85049E,12,1.25
563498,85049H,12,1.25
563498,22076,12,1.65
563498,22624,2,8.5
563498,22625,2,8.5
563498,22626,2,8.5
563498,22192,4,8.5
563498,22193,2,8.5
563498,23342,4,8.5
563498,23189,6,2.89
563498,23324,12,2.08
563498,23325,12,1.65
563498,23287,8,0.85
563498,23285,8,0.85
563498,23288,8,0.85
563498,23286,8,0.85
563499,20725,10,1.65
563499,20728,10,1.65
563499,20727,10,1.65
563499,23207,10,1.65
563499,20726,10,1.65
563499,22382,10,1.65
563499,23206,10,1.65
563500,85071B,6,0.39
563500,85071D,6,0.39
563500,85071A,6,0.39
563500,85071C,6,0.39
563500,21164,6,2.95
563500,21165,6,1.69
563500,22115,6,0.79
563500,21908,6,2.1
563500,21907,6,2.1
563500,82551,6,1.45
563500,82552,6,1.45
563500,22670,3,1.25
563500,22674,4,1.25
563500,22674,5,1.25
563500,22675,6,1.25
563500,22672,6,1.65
563500,22671,4,1.65
563500,82600,12,2.1
563500,21179,6,0.39
563500,21162,6,0.39
563500,82580,15,0.55
563500,82578,15,0.55
563500,82581,20,0.55
563500,21172,6,1.45
563500,21770,12,4.95
563500,79062D,12,0.29
563500,22915,120,0.36
563500,21700,12,0.85
563500,21175,12,2.55
563500,23076,24,1.25
563500,37413,6,0.39
563500,23078,24,1.25
563500,23077,20,1.25
563501,22312,2,2.95
563501,22313,2,2.95
563501,22348,10,0.85
563502,23035,12,1.45
563502,48194,2,7.95
563502,85123A,32,2.55
563502,22960,6,4.25
563502,23318,12,2.49
563502,23319,12,2.49
563502,22065,12,1.45
563502,85045,4,4.95
563502,23323,6,2.1
563502,21813,12,4.95
563502,35953,24,1.25
563502,23269,12,1.45
563502,23268,12,1.45
563502,23266,12,1.25
563502,23264,12,1.25
563502,23222,12,0.83
563502,23213,12,1.25
563502,23216,12,1.25
563502,23212,12,1.25
563502,22815,12,0.42
563502,22044,24,0.42
563502,23354,24,0.83
563502,23353,12,0.83
563502,23349,12,1.25
563502,22959,25,0.42
563502,16169E,25,0.42
563502,23219,12,1.25
563502,23221,12,0.83
563502,23351,12,1.25
563503,16045,200,0.04
563503,16218,80,0.06
563503,21088,24,0.19
563503,85071A,24,0.39
563503,22537,24,0.42
563503,22530,24,0.42
563503,85227,12,0.85
563503,16011,48,0.21
563503,85136C,2,7.95
563503,21114,10,1.25
563503,84078A,1,39.95
563504,21931,10,2.08
563504,85099C,10,2.08
563504,23203,10,2.08
563504,85099B,10,2.08
563504,21928,10,2.08
563504,21929,10,2.08
563504,82486,12,8.15
563504,82483,16,5.95
563504,85130B,24,0.79
563504,85130C,24,0.79
563504,20725,40,1.65
563504,22384,20,1.65
563505,22423,16,10.95
563505,22988,24,1.25
563505,22713,12,0.42
563505,23005,48,0.42
563505,23347,12,1.25
563505,22997,24,0.42
563505,21164,6,2.95
563505,21165,12,1.69
563505,21770,8,4.95
563505,21175,12,2.55
563505,21903,12,2.1
563505,21905,12,0.79
563505,22115,12,0.79
563505,21907,12,2.1
563505,22413,6,2.95
563505,21908,12,2.1
563505,22948,24,0.85
563505,82567,6,2.1
563505,82582,12,2.1
563505,82600,12,2.1
563505,23173,2,9.95
563505,22699,6,2.95
563505,22697,6,2.95
563505,22698,6,2.95
563505,21158,24,0.39
563505,21162,24,0.39
563505,21163,24,0.39
563505,21159,24,0.39
563505,21248,12,1.45
563506,21843,4,10.95
563506,22138,3,4.95
563506,22220,2,9.95
563506,23309,24,0.55
563506,37449,2,9.95
563506,23295,8,0.83
563506,23293,8,0.83
563507,20984,24,0.29
563507,22091,36,0.39
563507,22609,36,0.19
563507,35471D,24,0.39
563507,47503A,24,0.42
563507,82616B,12,1.25
563507,84012,24,0.85
563507,85159A,12,1.95
563507,84951A,24,0.79
563508,21669,12,1.25
563508,22605,1,14.95
563508,22567,12,1.45
563508,23295,8,0.83
563508,47566,16,4.95
563508,23298,6,4.95
563508,22668,5,2.95
563508,23163,16,2.49
563508,22961,12,1.45
563508,22960,6,4.25
563508,85054,6,2.95
563508,23328,4,3.75
563508,23168,12,1.25
563509,22966,12,1.25
563509,23308,24,0.55
563509,22059,12,1.49
563509,22139,3,4.95
563509,22149,6,2.1
563509,21232,12,1.25
563509,22645,12,1.45
563509,22307,24,1.25
563509,22646,12,1.45
563509,22993,12,1.25
563509,21975,24,0.55
563509,84378,12,1.25
563509,84380,12,1.25
563509,22964,6,2.1
563510,22959,25,0.42
563510,23234,6,2.89
563510,23311,6,2.55
563510,23313,50,4.15
563510,23314,6,12.5
563510,23317,4,9.95
563510,23315,4,9.95
563510,47566,50,4.15
563510,84509A,8,3.75
563510,84510A,10,1.25
563510,22909,12,0.85
563510,22950,12,1.45
563510,23353,12,0.83
563510,23341,4,8.5
563510,23342,4,8.5
563518,21232,24,1.25
563518,22646,24,1.45
563518,47567B,6,5.95
563518,37495,4,3.75
563518,84991,24,0.55
563518,84535B,16,0.65
563518,21519,24,0.42
563518,21520,12,0.42
563518,22026,12,0.42
563518,21933,10,1.65
563518,POST,2,28
563522,82486,12,8.15
563522,21754,18,5.45
563522,21755,18,5.45
563522,82483,16,5.95
563522,21224,10,1.25
563522,22650,4,1.45
563522,21544,6,0.85
563522,20978,3,1.25
563522,20986,6,1.25
563522,16238,28,0.21
563522,22418,12,0.85
563522,22553,2,1.65
563522,22551,2,1.65
563522,22611,3,4.95
563522,22914,2,4.95
563522,22913,2,4.95
563522,22419,2,0.42
563522,22421,2,0.42
563522,22759,2,1.65
563522,22557,4,1.65
563522,22420,2,0.42
563522,21832,7,1.65
563522,20983,2,0.85
563522,20981,2,0.85
563522,20984,4,0.29
563522,21677,6,0.85
563522,23076,24,1.25
563532,21239,96,0.72
563532,22383,100,1.45
563532,23241,6,2.08
563532,23242,6,2.08
563532,23238,48,3.75
563532,22970,36,2.1
563532,22971,36,2.1
563532,21121,24,1.25
563532,21122,24,1.25
563532,21123,24,1.25
563532,21124,24,1.25
563532,22171,12,7.65
563532,21078,96,0.72
563532,22197,100,0.72
563532,21508,72,0.36
563532,23328,24,3.39
563532,23326,192,0.55
563532,23327,192,0.55
563532,23296,128,1.04
563532,23295,128,0.72
563532,22386,100,1.79
563532,85099B,100,1.79
563532,23203,100,1.79
563532,23202,100,1.79
563532,85099F,100,1.79
563532,21928,100,1.79
563532,22411,100,1.79
563532,82484,12,6.75
563532,22170,12,5.95
563532,21172,96,1.25
563532,23206,100,1.45
563532,23308,120,0.42
563532,21238,96,0.72
563533,23322,2,2.95
563533,21465,1,3.75
563533,23321,4,1.65
563533,22470,2,2.95
563533,21373,1,0.75
563533,21524,1,7.95
563533,22365,1,7.95
563533,22692,1,7.95
563533,84884A,1,3.95
563533,21175,1,2.55
563533,21754,1,5.95
563533,22949,1,1.45
563533,22123,1,1.95
563533,21042,1,5.95
